Brand	Line	Wrapper	Wrapper_Alias	Vitola	Length	Ring Gauge	Binder	Filler	Strength	Box Quantity	Shape
My Father	No. 3	Nicaraguan Corojo	Natural	Robusto	5	50	Nicaraguan	Nicaraguan	Medium-Full	23	Parejo
My Father	No. 3	Nicaraguan Corojo	Natural	Toro	6	50	Nicaraguan	Nicaraguan	Medium-Full	23	Parejo
My Father	No. 4	Nicaraguan Habano	Natural	Robusto	5.5	52	Nicaraguan	Nicaraguan	Full	23	Parejo
My Father	No. 4	Nicaraguan Habano	Natural	Lancero	7.5	38	Nicaraguan	Nicaraguan	Full	23	Parejo
My Father	No. 4	Nicaraguan Habano	Natural	Corona	5.625	46	Nicaraguan	Nicaraguan	Full	23	Parejo
My Father	No. 5	Nicaraguan Corojo	Natural	Robusto	5	56	Nicaraguan	Nicaraguan	Medium-Full	23	Parejo
My Father	No. 5	Nicaraguan Corojo	Natural	Toro	6.5	56	Nicaraguan	Nicaraguan	Medium-Full	23	Parejo
My Father	Connecticut	Ecuadorian Connecticut Shade	Natural	Robusto	5	50	Nicaraguan	Nicaraguan	Mild-Medium	23	Parejo
My Father	Connecticut	Ecuadorian Connecticut Shade	Natural	Toro	6	52	Nicaraguan	Nicaraguan	Mild-Medium	23	Parejo
My Father	Connecticut	Ecuadorian Connecticut Shade	Natural	Churchill	7	50	Nicaraguan	Nicaraguan	Mild-Medium	23	Parejo
My Father	La Opulencia	Ecuadorian Rosado	Natural	Petit Robusto	4.5	48	Nicaraguan	Nicaraguan	Full	20	Parejo
My Father	La Opulencia	Ecuadorian Rosado	Natural	Robusto	5	52	Nicaraguan	Nicaraguan	Full	20	Parejo
My Father	La Opulencia	Ecuadorian Rosado	Natural	Toro	6	52	Nicaraguan	Nicaraguan	Full	20	Parejo
My Father	La Opulencia	Ecuadorian Rosado	Natural	Churchill	7	49	Nicaraguan	Nicaraguan	Full	20	Parejo
My Father	La Gran Oferta	Nicaraguan Habano	Natural	Robusto	5	50	Nicaraguan	Nicaraguan	Medium-Full	20	Parejo
My Father	La Gran Oferta	Nicaraguan Habano	Natural	Toro	6	50	Nicaraguan	Nicaraguan	Medium-Full	20	Parejo
My Father	La Gran Oferta	Nicaraguan Habano	Natural	Lancero	7.5	38	Nicaraguan	Nicaraguan	Medium-Full	20	Parejo
My Father	La Antiguedad	Nicaraguan Criollo	Natural	Toro	6	50	Nicaraguan	Nicaraguan	Full	20	Parejo
My Father	La Antiguedad	Nicaraguan Criollo	Natural	Gran Toro	6	60	Nicaraguan	Nicaraguan	Full	20	Parejo
My Father	La Duena	Brazilian Mata Fina	Maduro	Petit Robusto No. 2	4.5	46	Nicaraguan	Nicaraguan	Medium-Full	21	Parejo
My Father	La Duena	Brazilian Mata Fina	Maduro	Robusto No. 5	5.5	54	Nicaraguan	Nicaraguan	Medium-Full	21	Parejo
My Father	La Duena	Brazilian Mata Fina	Maduro	Toro No. 9	5.875	58	Nicaraguan	Nicaraguan	Medium-Full	21	Parejo
My Father	La Duena	Brazilian Mata Fina	Maduro	Torpedo No. 7	7	49	Nicaraguan	Nicaraguan	Medium-Full	21	Torpedo
My Father	La Promesa	Ecuadorian Habano	Natural	Robusto	5	54	Nicaraguan	Nicaraguan	Medium-Full	20	Parejo
My Father	La Promesa	Ecuadorian Habano	Natural	Toro	6	52	Nicaraguan	Nicaraguan	Medium-Full	20	Parejo
My Father	La Promesa	Ecuadorian Habano	Natural	Churchill	7	54	Nicaraguan	Nicaraguan	Medium-Full	20	Parejo
My Father	S Special	Nicaraguan Habano	Natural	Robusto	5	52	Nicaraguan	Nicaraguan	Full	10	Parejo
My Father	S Special	Nicaraguan Habano	Natural	Toro	6	52	Nicaraguan	Nicaraguan	Full	10	Parejo
My Father	Cedros Deluxe	Nicaraguan Habano	Natural	Eminentes	5.375	46	Nicaraguan	Nicaraguan	Medium-Full	25	Parejo
My Father	Cedros Deluxe	Nicaraguan Habano	Natural	Corona	5.625	42	Nicaraguan	Nicaraguan	Medium-Full	25	Parejo
My Father	Cedros Deluxe	Nicaraguan Habano	Natural	Cervantes	6.5	48	Nicaraguan	Nicaraguan	Medium-Full	25	Parejo
My Father	Vegas Cubanas	Nicaraguan Habano	Natural	Imperiales	6	54	Nicaraguan	Nicaraguan	Medium	20	Parejo
My Father	Vegas Cubanas	Nicaraguan Habano	Natural	Generosos	6	50	Nicaraguan	Nicaraguan	Medium	20	Parejo
My Father	Vegas Cubanas	Nicaraguan Habano	Natural	Robustos	5	50	Nicaraguan	Nicaraguan	Medium	20	Parejo
My Father	Jaime Garcia Reserva Especial	Nicaraguan Habano	Natural	Petit Robusto	4.5	50	Nicaraguan	Nicaraguan	Full	20	Parejo
My Father	Jaime Garcia Reserva Especial	Nicaraguan Habano	Natural	Robusto	5	50	Nicaraguan	Nicaraguan	Full	20	Parejo
My Father	Jaime Garcia Reserva Especial	Nicaraguan Habano	Natural	Toro	6	52	Nicaraguan	Nicaraguan	Full	20	Parejo
My Father	Jaime Garcia Reserva Especial	Nicaraguan Habano	Natural	Belicoso	6	52	Nicaraguan	Nicaraguan	Full	20	Belicoso
My Father	Jaime Garcia Reserva Especial	Nicaraguan Habano	Natural	Churchill	7	48	Nicaraguan	Nicaraguan	Full	20	Parejo
My Father	Don Pepin Garcia Original	Nicaraguan Habano	Natural	Generosos	6	50	Nicaraguan	Nicaraguan	Full	20	Parejo
My Father	Don Pepin Garcia Original	Nicaraguan Habano	Natural	Invictos	5.5	52	Nicaraguan	Nicaraguan	Full	20	Parejo
My Father	Don Pepin Garcia Original	Nicaraguan Habano	Natural	Coronas	5.625	46	Nicaraguan	Nicaraguan	Full	20	Parejo
My Father	Don Pepin Garcia Original	Nicaraguan Habano	Natural	Imperiales	5	54	Nicaraguan	Nicaraguan	Full	20	Parejo
My Father	Don Pepin Garcia Series JJ	Nicaraguan Corojo	Maduro	Sublimes	7	54	Nicaraguan	Nicaraguan	Full	20	Parejo
My Father	Don Pepin Garcia Series JJ	Nicaraguan Corojo	Maduro	Belicosos	6.125	52	Nicaraguan	Nicaraguan	Full	20	Belicoso
My Father	Don Pepin Garcia Series JJ	Nicaraguan Corojo	Maduro	Selectos	4.75	54	Nicaraguan	Nicaraguan	Full	20	Parejo
My Father	Don Pepin Garcia Series JJ	Nicaraguan Corojo	Maduro	Toros	6.5	52	Nicaraguan	Nicaraguan	Full	20	Parejo
My Father	Don Pepin Garcia Cuban Classic	Nicaraguan Corojo	Natural	Robusto	5	50	Nicaraguan	Nicaraguan	Medium-Full	20	Parejo
My Father	Don Pepin Garcia Cuban Classic	Nicaraguan Corojo	Natural	Toro	6	50	Nicaraguan	Nicaraguan	Medium-Full	20	Parejo
My Father	Don Pepin Garcia Cuban Classic	Nicaraguan Corojo	Natural	Churchill	7	48	Nicaraguan	Nicaraguan	Medium-Full	20	Parejo
My Father	Don Pepin Garcia Cuban Classic	Nicaraguan Corojo	Natural	Lancero	7.5	38	Nicaraguan	Nicaraguan	Medium-Full	20	Parejo
Ashton	Classic	Connecticut Shade	Natural	Cordial	5	30	Dominican	Dominican	Mild	10	Parejo
Ashton	Classic	Connecticut Shade	Natural	Panetela	6	36	Dominican	Dominican	Mild	25	Parejo
Ashton	Classic	Connecticut Shade	Natural	Corona	5.5	44	Dominican	Dominican	Mild	25	Parejo
Ashton	Classic	Connecticut Shade	Natural	Prime Minister	6.75	48	Dominican	Dominican	Mild	25	Parejo
Ashton	Classic	Connecticut Shade	Natural	8-9-2008	6	44	Dominican	Dominican	Mild	25	Parejo
Ashton	Classic	Connecticut Shade	Natural	Magnum	5.5	50	Dominican	Dominican	Mild	25	Parejo
Ashton	Classic	Connecticut Shade	Natural	Double R	6	50	Dominican	Dominican	Mild	25	Parejo
Ashton	Classic	Connecticut Shade	Natural	Churchill	7.5	52	Dominican	Dominican	Mild	25	Parejo
Ashton	Classic	Connecticut Shade	Natural	Sovereign	7	52	Dominican	Dominican	Mild	10	Parejo
Ashton	Classic	Connecticut Shade	Natural	Presidente	6.75	52	Dominican	Dominican	Mild	25	Parejo
Ashton	Aged Cabinet Selection	Connecticut Shade	Natural	No. 1	9	52	Dominican	Dominican	Medium	25	Parejo
Ashton	Aged Cabinet Selection	Connecticut Shade	Natural	No. 2	7.5	49	Dominican	Dominican	Medium	25	Parejo
Ashton	Aged Cabinet Selection	Connecticut Shade	Natural	No. 3	7.5	44	Dominican	Dominican	Medium	25	Parejo
Ashton	Aged Cabinet Selection	Connecticut Shade	Natural	No. 7	6.75	48	Dominican	Dominican	Medium	25	Parejo
Ashton	Aged Cabinet Selection	Connecticut Shade	Natural	No. 8	7	50	Dominican	Dominican	Medium	25	Parejo
Ashton	Aged Cabinet Selection	Connecticut Shade	Natural	No. 10	5	50	Dominican	Dominican	Medium	25	Parejo
Ashton	Aged Cabinet Selection	Connecticut Shade	Natural	Tres Mystique	6.75	50	Dominican	Dominican	Medium	10	Parejo
Ashton	Aged Cabinet Selection	Connecticut Shade	Natural	Pramide	6.5	52	Dominican	Dominican	Medium	25	Torpedo
Ashton	Heritage Puro Sol	Ecuadorian Sun Grown	Natural	Robusto	5	50	Dominican	Dominican	Medium	25	Parejo
Ashton	Heritage Puro Sol	Ecuadorian Sun Grown	Natural	Tres Mystique	6.75	50	Dominican	Dominican	Medium	10	Parejo
Ashton	Heritage Puro Sol	Ecuadorian Sun Grown	Natural	Churchill	7.5	52	Dominican	Dominican	Medium	25	Parejo
Ashton	Heritage Puro Sol	Ecuadorian Sun Grown	Natural	Double Corona	7	50	Dominican	Dominican	Medium	25	Parejo
Ashton	Heritage Puro Sol	Ecuadorian Sun Grown	Natural	Belicoso	6	52	Dominican	Dominican	Medium	25	Belicoso
Ashton	VSG	Ecuadorian Sun Grown	Maduro	Illusion	6	54	Dominican	Dominican	Full	24	Perfecto
Ashton	VSG	Ecuadorian Sun Grown	Maduro	Enchantment	5.5	48	Dominican	Dominican	Full	24	Belicoso
Ashton	VSG	Ecuadorian Sun Grown	Maduro	Eclipse	6.75	50	Dominican	Dominican	Full	24	Torpedo
Ashton	VSG	Ecuadorian Sun Grown	Maduro	Robusto	5	50	Dominican	Dominican	Full	24	Parejo
Ashton	VSG	Ecuadorian Sun Grown	Maduro	Tres Mystique	5.625	50	Dominican	Dominican	Full	10	Parejo
Ashton	VSG	Ecuadorian Sun Grown	Maduro	Spellbound	6	50	Dominican	Dominican	Full	24	Parejo
Ashton	VSG	Ecuadorian Sun Grown	Maduro	Wizard	7	52	Dominican	Dominican	Full	24	Parejo
Ashton	VSG	Ecuadorian Sun Grown	Maduro	Sorcerer	7.5	52	Dominican	Dominican	Full	24	Parejo
Ashton	VSG	Ecuadorian Sun Grown	Maduro	Belicoso No. 1	5.5	52	Dominican	Dominican	Full	24	Belicoso
Ashton	Symmetry	Ecuadorian Habano	Natural	Robusto	5	50	Dominican, Nicaraguan	Dominican, Nicaraguan	Medium-Full	20	Parejo
Ashton	Symmetry	Ecuadorian Habano	Natural	Prism	6	56	Dominican, Nicaraguan	Dominican, Nicaraguan	Medium-Full	20	Box Press
Ashton	Symmetry	Ecuadorian Habano	Natural	Prestige	6	50	Dominican, Nicaraguan	Dominican, Nicaraguan	Medium-Full	20	Parejo
Ashton	Symmetry	Ecuadorian Habano	Natural	Belicoso	6.25	52	Dominican, Nicaraguan	Dominican, Nicaraguan	Medium-Full	20	Belicoso
Ashton	Symmetry	Ecuadorian Habano	Natural	Sublime	6.5	54	Dominican, Nicaraguan	Dominican, Nicaraguan	Medium-Full	20	Torpedo
Ashton	Maduro	Connecticut Broadleaf	Maduro	No. 10	5	50	Dominican	Dominican	Medium	25	Parejo
Ashton	Maduro	Connecticut Broadleaf	Maduro	No. 30	6.5	44	Dominican	Dominican	Medium	25	Parejo
Ashton	Maduro	Connecticut Broadleaf	Maduro	No. 40	6	50	Dominican	Dominican	Medium	25	Parejo
Ashton	Maduro	Connecticut Broadleaf	Maduro	No. 50	7	48	Dominican	Dominican	Medium	25	Parejo
Ashton	Maduro	Connecticut Broadleaf	Maduro	No. 56	5.5	46	Dominican	Dominican	Medium	25	Parejo
Ashton	Maduro	Connecticut Broadleaf	Maduro	No. 60	7.5	52	Dominican	Dominican	Medium	25	Parejo
Ashton	Estate Sun Grown	Cameroon	Natural	20 Year Salute	6.5	52	Dominican	Dominican	Medium	24	Parejo
Ashton	Estate Sun Grown	Cameroon	Natural	21 Year Salute	5.5	52	Dominican	Dominican	Medium	24	Torpedo
Ashton	Estate Sun Grown	Cameroon	Natural	22 Year Salute	5.5	50	Dominican	Dominican	Medium	24	Parejo
Ashton	Estate Sun Grown	Cameroon	Natural	23 Year Salute	6	50	Dominican	Dominican	Medium	24	Parejo
Ashton	Estate Sun Grown	Cameroon	Natural	24 Year Salute	7	48	Dominican	Dominican	Medium	24	Parejo
Ashton	San Cristobal Elegancia	Ecuadorian Sun Grown	Natural	Belicoso	5.625	52	Nicaraguan	Nicaraguan	Medium	25	Belicoso
Ashton	San Cristobal Elegancia	Ecuadorian Sun Grown	Natural	Robusto	5	50	Nicaraguan	Nicaraguan	Medium	25	Parejo
Ashton	San Cristobal Elegancia	Ecuadorian Sun Grown	Natural	Grande	6	54	Nicaraguan	Nicaraguan	Medium	25	Parejo
Ashton	San Cristobal Elegancia	Ecuadorian Sun Grown	Natural	Impresionante	7	56	Nicaraguan	Nicaraguan	Medium	25	Parejo
Ashton	San Cristobal Revelation	Ecuadorian Habano	Natural	Leviathan	6.5	56	Nicaraguan	Nicaraguan	Medium-Full	24	Parejo
Ashton	San Cristobal Revelation	Ecuadorian Habano	Natural	Triumph	6	52	Nicaraguan	Nicaraguan	Medium-Full	24	Parejo
Ashton	San Cristobal Revelation	Ecuadorian Habano	Natural	Mystic	5.625	52	Nicaraguan	Nicaraguan	Medium-Full	24	Belicoso
Ashton	San Cristobal Revelation	Ecuadorian Habano	Natural	Legend	5	50	Nicaraguan	Nicaraguan	Medium-Full	24	Parejo
Ashton	San Cristobal Revelation	Ecuadorian Habano	Natural	Prophecy	6.5	50	Nicaraguan	Nicaraguan	Medium-Full	24	Parejo
Ashton	San Cristobal Ovation	Mexican San Andres	Maduro	Sublime	6	58	Nicaraguan	Nicaraguan	Medium-Full	20	Parejo
Ashton	San Cristobal Ovation	Mexican San Andres	Maduro	Mighty Mighty	5	52	Nicaraguan	Nicaraguan	Medium-Full	20	Parejo
Ashton	San Cristobal Ovation	Mexican San Andres	Maduro	Bravo	6.5	54	Nicaraguan	Nicaraguan	Medium-Full	20	Box Press
Ashton	San Cristobal Ovation	Mexican San Andres	Maduro	Perfecto	6	54	Nicaraguan	Nicaraguan	Medium-Full	20	Perfecto
Ashton	Cabinet Series	Connecticut Shade	Natural	No. 6 Tubo	6.5	48	Dominican	Dominican	Medium	10	Parejo
Ashton	Cabinet Series	Connecticut Shade	Natural	No. 9 Tubo	6	48	Dominican	Dominican	Medium	10	Parejo
Ashton	Classic	Connecticut Shade	Natural	Corona Tubo	5.5	44	Dominican	Dominican	Mild	10	Parejo
Ashton	Classic	Connecticut Shade	Natural	Churchill Tubo	7.5	52	Dominican	Dominican	Mild	10	Parejo
Ashton	Classic	Connecticut Shade	Natural	Senoritas	4.5	32	Dominican	Dominican	Mild	10	Parejo
Ashton	Classic	Connecticut Shade	Natural	Mini Cigarillos	4	24	Dominican	Dominican	Mild	10	Parejo
Ashton	Connecticut Reserve	Connecticut Shade	Natural	Robusto	5	50	Dominican	Dominican	Mild-Medium	20	Parejo
Ashton	Connecticut Reserve	Connecticut Shade	Natural	Toro	6	52	Dominican	Dominican	Mild-Medium	20	Parejo
Ashton	Connecticut Reserve	Connecticut Shade	Natural	Churchill	7	50	Dominican	Dominican	Mild-Medium	20	Parejo
Perdomo	Reserve 10th Anniversary Champagne	Ecuadorian Connecticut	Natural	Epicure	6	54	Nicaraguan	Nicaraguan	Mild-Medium	25	Parejo
Perdomo	Reserve 10th Anniversary Champagne	Ecuadorian Connecticut	Natural	Churchill	7	54	Nicaraguan	Nicaraguan	Mild-Medium	25	Parejo
Perdomo	Reserve 10th Anniversary Champagne	Ecuadorian Connecticut	Natural	Robusto	5	54	Nicaraguan	Nicaraguan	Mild-Medium	25	Parejo
Perdomo	Reserve 10th Anniversary Champagne	Ecuadorian Connecticut	Natural	Super Toro	6	60	Nicaraguan	Nicaraguan	Mild-Medium	25	Parejo
Perdomo	Reserve 10th Anniversary Champagne	Ecuadorian Connecticut	Natural	Corona	5.5	42	Nicaraguan	Nicaraguan	Mild-Medium	25	Parejo
Perdomo	Reserve 10th Anniversary Sun Grown	Cuban-Seed Sun Grown	Natural	Epicure	6	54	Nicaraguan	Nicaraguan	Medium	25	Parejo
Perdomo	Reserve 10th Anniversary Sun Grown	Cuban-Seed Sun Grown	Natural	Churchill	7	54	Nicaraguan	Nicaraguan	Medium	25	Parejo
Perdomo	Reserve 10th Anniversary Sun Grown	Cuban-Seed Sun Grown	Natural	Robusto	5	54	Nicaraguan	Nicaraguan	Medium	25	Parejo
Perdomo	Reserve 10th Anniversary Sun Grown	Cuban-Seed Sun Grown	Natural	Super Toro	6	60	Nicaraguan	Nicaraguan	Medium	25	Parejo
Perdomo	Reserve 10th Anniversary Sun Grown	Cuban-Seed Sun Grown	Natural	Corona	5.5	42	Nicaraguan	Nicaraguan	Medium	25	Parejo
Perdomo	Reserve 10th Anniversary Maduro	Cuban-Seed Maduro	Maduro	Epicure	6	54	Nicaraguan	Nicaraguan	Medium-Full	25	Parejo
Perdomo	Reserve 10th Anniversary Maduro	Cuban-Seed Maduro	Maduro	Churchill	7	54	Nicaraguan	Nicaraguan	Medium-Full	25	Parejo
Perdomo	Reserve 10th Anniversary Maduro	Cuban-Seed Maduro	Maduro	Robusto	5	54	Nicaraguan	Nicaraguan	Medium-Full	25	Parejo
Perdomo	Reserve 10th Anniversary Maduro	Cuban-Seed Maduro	Maduro	Super Toro	6	60	Nicaraguan	Nicaraguan	Medium-Full	25	Parejo
Perdomo	Reserve 10th Anniversary Maduro	Cuban-Seed Maduro	Maduro	Corona	5.5	42	Nicaraguan	Nicaraguan	Medium-Full	25	Parejo
Perdomo	Reserve 10th Anniversary Box Pressed Champagne	Ecuadorian Connecticut	Natural	Robusto	5.5	54	Nicaraguan	Nicaraguan	Mild-Medium	20	Box Press
Perdomo	Reserve 10th Anniversary Box Pressed Champagne	Ecuadorian Connecticut	Natural	Toro	6	54	Nicaraguan	Nicaraguan	Mild-Medium	20	Box Press
Perdomo	Reserve 10th Anniversary Box Pressed Sun Grown	Cuban-Seed Sun Grown	Natural	Robusto	5.5	54	Nicaraguan	Nicaraguan	Medium	20	Box Press
Perdomo	Reserve 10th Anniversary Box Pressed Sun Grown	Cuban-Seed Sun Grown	Natural	Toro	6	54	Nicaraguan	Nicaraguan	Medium	20	Box Press
Perdomo	Reserve 10th Anniversary Box Pressed Maduro	Cuban-Seed Maduro	Maduro	Robusto	5.5	54	Nicaraguan	Nicaraguan	Medium-Full	20	Box Press
Perdomo	Reserve 10th Anniversary Box Pressed Maduro	Cuban-Seed Maduro	Maduro	Toro	6	54	Nicaraguan	Nicaraguan	Medium-Full	20	Box Press
Perdomo	Habano Connecticut	Ecuadorian Connecticut	Natural	Robusto	5.5	50	Nicaraguan	Nicaraguan	Mild-Medium	24	Parejo
Perdomo	Habano Connecticut	Ecuadorian Connecticut	Natural	Epicure	5.5	56	Nicaraguan	Nicaraguan	Mild-Medium	24	Parejo
Perdomo	Habano Connecticut	Ecuadorian Connecticut	Natural	Churchill	7	48	Nicaraguan	Nicaraguan	Mild-Medium	24	Parejo
Perdomo	Habano Connecticut	Ecuadorian Connecticut	Natural	Gordo	6	60	Nicaraguan	Nicaraguan	Mild-Medium	24	Parejo
Perdomo	Habano Connecticut	Ecuadorian Connecticut	Natural	Torpedo	6.5	54	Nicaraguan	Nicaraguan	Mild-Medium	24	Torpedo
Perdomo	Habano Corojo	Nicaraguan Corojo	Natural	Robusto	5.5	50	Nicaraguan	Nicaraguan	Medium-Full	24	Parejo
Perdomo	Habano Corojo	Nicaraguan Corojo	Natural	Epicure	5.5	56	Nicaraguan	Nicaraguan	Medium-Full	24	Parejo
Perdomo	Habano Corojo	Nicaraguan Corojo	Natural	Churchill	7	48	Nicaraguan	Nicaraguan	Medium-Full	24	Parejo
Perdomo	Habano Corojo	Nicaraguan Corojo	Natural	Gordo	6	60	Nicaraguan	Nicaraguan	Medium-Full	24	Parejo
Perdomo	Habano Corojo	Nicaraguan Corojo	Natural	Torpedo	6.5	54	Nicaraguan	Nicaraguan	Medium-Full	24	Torpedo
Perdomo	Habano Maduro	Nicaraguan Maduro	Maduro	Robusto	5.5	50	Nicaraguan	Nicaraguan	Medium-Full	24	Parejo
Perdomo	Habano Maduro	Nicaraguan Maduro	Maduro	Epicure	5.5	56	Nicaraguan	Nicaraguan	Medium-Full	24	Parejo
Perdomo	Habano Maduro	Nicaraguan Maduro	Maduro	Churchill	7	48	Nicaraguan	Nicaraguan	Medium-Full	24	Parejo
Perdomo	Habano Maduro	Nicaraguan Maduro	Maduro	Gordo	6	60	Nicaraguan	Nicaraguan	Medium-Full	24	Parejo
Perdomo	Habano Maduro	Nicaraguan Maduro	Maduro	Torpedo	6.5	54	Nicaraguan	Nicaraguan	Medium-Full	24	Torpedo
Perdomo	Lot 23 Connecticut	Connecticut Shade	Natural	Robusto	5	50	Nicaraguan	Nicaraguan	Mild-Medium	24	Parejo
Perdomo	Lot 23 Connecticut	Connecticut Shade	Natural	Toro	6	54	Nicaraguan	Nicaraguan	Mild-Medium	24	Parejo
Perdomo	Lot 23 Connecticut	Connecticut Shade	Natural	Belicoso	6	52	Nicaraguan	Nicaraguan	Mild-Medium	24	Belicoso
Perdomo	Lot 23 Connecticut	Connecticut Shade	Natural	Gordito	6	60	Nicaraguan	Nicaraguan	Mild-Medium	24	Parejo
Perdomo	Lot 23 Maduro	Connecticut Broadleaf	Maduro	Robusto	5	50	Nicaraguan	Nicaraguan	Medium-Full	24	Parejo
Perdomo	Lot 23 Maduro	Connecticut Broadleaf	Maduro	Toro	6	54	Nicaraguan	Nicaraguan	Medium-Full	24	Parejo
Perdomo	Lot 23 Maduro	Connecticut Broadleaf	Maduro	Belicoso	6	52	Nicaraguan	Nicaraguan	Medium-Full	24	Belicoso
Perdomo	Lot 23 Maduro	Connecticut Broadleaf	Maduro	Gordito	6	60	Nicaraguan	Nicaraguan	Medium-Full	24	Parejo
Perdomo	Lot 23 Natural	Nicaraguan Sun Grown	Natural	Robusto	5	50	Nicaraguan	Nicaraguan	Medium	24	Parejo
Perdomo	Lot 23 Natural	Nicaraguan Sun Grown	Natural	Toro	6	54	Nicaraguan	Nicaraguan	Medium	24	Parejo
Perdomo	Lot 23 Natural	Nicaraguan Sun Grown	Natural	Belicoso	6	52	Nicaraguan	Nicaraguan	Medium	24	Belicoso
Perdomo	Lot 23 Natural	Nicaraguan Sun Grown	Natural	Gordito	6	60	Nicaraguan	Nicaraguan	Medium	24	Parejo
Perdomo	Champagne Noir	Connecticut Broadleaf	Maduro	Robusto	5	54	Nicaraguan	Nicaraguan	Medium-Full	25	Parejo
Perdomo	Champagne Noir	Connecticut Broadleaf	Maduro	Epicure	6	54	Nicaraguan	Nicaraguan	Medium-Full	25	Parejo
Perdomo	Champagne Noir	Connecticut Broadleaf	Maduro	Churchill	7	54	Nicaraguan	Nicaraguan	Medium-Full	25	Parejo
Perdomo	Champagne Noir	Connecticut Broadleaf	Maduro	Super Toro	6	60	Nicaraguan	Nicaraguan	Medium-Full	25	Parejo
Perdomo	Estate Seleccion Vintage Connecticut	Connecticut Shade	Natural	Robusto	5.5	54	Nicaraguan	Nicaraguan	Mild-Medium	12	Parejo
Perdomo	Estate Seleccion Vintage Connecticut	Connecticut Shade	Natural	Super Toro	6	60	Nicaraguan	Nicaraguan	Mild-Medium	12	Parejo
Perdomo	Estate Seleccion Vintage Sun Grown	Nicaraguan Sun Grown	Natural	Robusto	5.5	54	Nicaraguan	Nicaraguan	Medium	12	Parejo
Perdomo	Estate Seleccion Vintage Sun Grown	Nicaraguan Sun Grown	Natural	Super Toro	6	60	Nicaraguan	Nicaraguan	Medium	12	Parejo
Perdomo	Estate Seleccion Vintage Maduro	Nicaraguan Maduro	Maduro	Robusto	5.5	54	Nicaraguan	Nicaraguan	Medium-Full	12	Parejo
Perdomo	Estate Seleccion Vintage Maduro	Nicaraguan Maduro	Maduro	Super Toro	6	60	Nicaraguan	Nicaraguan	Medium-Full	12	Parejo
Perdomo	Double Aged 12 Year Vintage Connecticut	Connecticut Shade	Natural	Robusto	5.5	54	Nicaraguan	Nicaraguan	Mild-Medium	24	Parejo
Perdomo	Double Aged 12 Year Vintage Connecticut	Connecticut Shade	Natural	Epicure	6	54	Nicaraguan	Nicaraguan	Mild-Medium	24	Parejo
Perdomo	Double Aged 12 Year Vintage Connecticut	Connecticut Shade	Natural	Churchill	7	54	Nicaraguan	Nicaraguan	Mild-Medium	24	Parejo
Perdomo	Double Aged 12 Year Vintage Connecticut	Connecticut Shade	Natural	Super Toro	6	60	Nicaraguan	Nicaraguan	Mild-Medium	24	Parejo
Perdomo	Double Aged 12 Year Vintage Sun Grown	Nicaraguan Sun Grown	Natural	Robusto	5.5	54	Nicaraguan	Nicaraguan	Medium	24	Parejo
Perdomo	Double Aged 12 Year Vintage Sun Grown	Nicaraguan Sun Grown	Natural	Epicure	6	54	Nicaraguan	Nicaraguan	Medium	24	Parejo
Perdomo	Double Aged 12 Year Vintage Sun Grown	Nicaraguan Sun Grown	Natural	Churchill	7	54	Nicaraguan	Nicaraguan	Medium	24	Parejo
Perdomo	Double Aged 12 Year Vintage Sun Grown	Nicaraguan Sun Grown	Natural	Super Toro	6	60	Nicaraguan	Nicaraguan	Medium	24	Parejo
Perdomo	Double Aged 12 Year Vintage Maduro	Nicaraguan Maduro	Maduro	Robusto	5.5	54	Nicaraguan	Nicaraguan	Medium-Full	24	Parejo
Perdomo	Double Aged 12 Year Vintage Maduro	Nicaraguan Maduro	Maduro	Epicure	6	54	Nicaraguan	Nicaraguan	Medium-Full	24	Parejo
Perdomo	Double Aged 12 Year Vintage Maduro	Nicaraguan Maduro	Maduro	Churchill	7	54	Nicaraguan	Nicaraguan	Medium-Full	24	Parejo
Perdomo	Double Aged 12 Year Vintage Maduro	Nicaraguan Maduro	Maduro	Super Toro	6	60	Nicaraguan	Nicaraguan	Medium-Full	24	Parejo
Perdomo	Fresco Connecticut	Connecticut Shade	Natural	Robusto	5	50	Nicaraguan	Nicaraguan	Mild	25	Parejo
Perdomo	Fresco Connecticut	Connecticut Shade	Natural	Toro	6	50	Nicaraguan	Nicaraguan	Mild	25	Parejo
Perdomo	Fresco Connecticut	Connecticut Shade	Natural	Churchill	6.5	48	Nicaraguan	Nicaraguan	Mild	25	Parejo
Perdomo	Fresco Maduro	Nicaraguan Maduro	Maduro	Robusto	5	50	Nicaraguan	Nicaraguan	Medium	25	Parejo
Perdomo	Fresco Maduro	Nicaraguan Maduro	Maduro	Toro	6	50	Nicaraguan	Nicaraguan	Medium	25	Parejo
Perdomo	Fresco Maduro	Nicaraguan Maduro	Maduro	Churchill	6.5	48	Nicaraguan	Nicaraguan	Medium	25	Parejo
Perdomo	Small Batch Connecticut	Ecuadorian Connecticut	Natural	Robusto	5.5	54	Nicaraguan	Nicaraguan	Mild-Medium	20	Parejo
Perdomo	Small Batch Connecticut	Ecuadorian Connecticut	Natural	Toro	6	54	Nicaraguan	Nicaraguan	Mild-Medium	20	Parejo
Perdomo	Small Batch Connecticut	Ecuadorian Connecticut	Natural	Torpedo	6	52	Nicaraguan	Nicaraguan	Mild-Medium	20	Torpedo
