cigar_id,title,url,brand,line,wrapper,vitola,size,box_qty,price,in_stock,current_promotions_applied
PADRON|PADRON|1964ANNIVERSARY|DIPLOMATICO|DIPLOMATICO|7x50|MAD|BOX25,Diplomatico,https://www.hilandscigars.com/shop/cigars/padron/padron-1964-anniversary-series/padron-1964-anniversary-diplomatico-maduro/,Padron,1964 Anniversary,Maduro,Diplomatico,7x50,25,439.98,True,
ROMEOYJULIETA|ROMEOYJULIETA|1875|CHURCHILL|CHURCHILL|7x50|IND|BOX25,Churchill,https://www.hilandscigars.com/shop/cigars/romeo-y-julieta/romeo-y-julieta-1875/romeo-y-julieta-1875-churchill/,Romeo y Julieta,1875,Indonesian Shade Grown TBN,Churchill,7x50,25,201.0,True,
MYFATHER|MYFATHER|THEJUDGE|GRANDROBUSTO|GRANDROBUSTO|5.625x60|ECU|BOX23,Grand Robusto,https://www.hilandscigars.com/shop/cigars/my-father/my-father-the-judge/father-judge-grand-robusto/,My Father,The Judge,Ecuadorian Sumatra Oscuro,Grand Robusto,5.625x60,23,209.98,True,
ARTUROFUENTE|ARTUROFUENTE|HEMINGWAY|BESTSELLER|BESTSELLER|4.5x55|CAM|BOX25,Best Seller,https://www.hilandscigars.com/shop/cigars/arturo-fuente/a-fuente-hemingway/arturo-fuente-hemingway-series-best-seller-natural/,Arturo Fuente,Hemingway,Cameroon,Best Seller,4.5x55,25,186.4,True,
ARTUROFUENTE|ARTUROFUENTE|HEMINGWAY|SIGNATURE|SIGNATURE|6x46|CAM|BOX25,Signature,https://www.hilandscigars.com/shop/cigars/arturo-fuente/a-fuente-hemingway/arturo-fuente-hemingway-series-signature/,Arturo Fuente,Hemingway,Cameroon,Signature,6x46,25,229.98,True,
ARTUROFUENTE|ARTUROFUENTE|HEMINGWAY|CLASSIC|CLASSIC|7x48|CAM|BOX25,Classic,https://www.hilandscigars.com/shop/cigars/arturo-fuente/a-fuente-hemingway/arturo-fuente-hemingway-series-classic/,Arturo Fuente,Hemingway,Cameroon,Classic,7x48,25,293.98,True,
ASHTON|ASHTON|VSG|ROBUSTO|ROBUSTO|5.5x50|ECU|BOX24,Robusto,https://www.hilandscigars.com/shop/cigars/ashton/ashton-vsg-virgin-sun-grown/ashton-vsg-robusto-5-5x50-box-of-24-free-shipping/,Ashton,VSG,Ecuadorian Sun Grown,Robusto,5.5x50,24,421.98,True,
PERDOMO|PERDOMO|RESERVE10THANNIVERSARYCHAMPAGNE|EPICURE|EPICURE|6x54|ECU|BOX25,Epicure,https://www.hilandscigars.com/shop/cigars/perdomo/perdomo-10th-anniversary-champagne/perdomo-reserve-10th-anniversary-champagne-epicure/,Perdomo,Reserve 10th Anniversary Champagne,Ecuadorian Connecticut,Epicure,6x54,25,184.98,True,
PADRON|PADRON|1964ANNIVERSARY|DIPLOMATICO|DIPLOMATICO|7x50|NAT|BOX25,Diplomatico,https://www.hilandscigars.com/shop/cigars/padron/padron-1964-anniversary-series/padron-1964-anniversary-diplomatico-natural/,Padron,1964 Anniversary,Natural,Diplomatico,7x50,25,439.98,True,
PADRON|PADRON|1926SERIE|NO.9|NO.9|5.25x56|NAT|BOX24,No. 9,https://www.hilandscigars.com/shop/cigars/padron/padron-1926-serie/padron-1926-no-9-natural-5-25x56-box-of-24-free-lighter-and-shipping/,Padron,1926 Serie,Natural,No. 9,5.25x56,24,576.98,True,
PADRON|PADRON|1926SERIE|NO.9|NO.9|5.25x56|MAD|BOX24,No. 9,https://www.hilandscigars.com/shop/cigars/padron/padron-1926-no-9-maduro-5-25x56-box-of-24-free-lighter-and-shipping/,Padron,1926 Serie,Maduro,No. 9,5.25x56,24,576.98,True,
