brand,title,box_qty,price,url
Trinidad,Trinidad Espiritu Robusto - BOX (20),20,229.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Ftrindad-espiritu-robusto%2F2023066%2F%23p-2023054
Leaf by Oscar,Leaf by Oscar Maduro Robusto - PACK (20),20,203.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fleaf-by-oscar-maduro-robusto%2F2023009%2F%23p-2009861
Leaf by Oscar,Leaf by Oscar Maduro Lancero - PACK (20),20,209.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fleaf-by-oscur-maduro-lancero%2F2023008%2F%23p-2009862
Leaf by Oscar,Leaf by Oscar Maduro Toro - PACK (20),20,222.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fleaf-by-oscar-toro-maduro%2F99470%2F%23p-2009863
Joya de Nicaragua,Joya de Nicaragua Antaño Dark Corojo Poderoso - BOX (20),20,196.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fjoya-de-nicaragua-antano-dark-corojo-poderoso%2F83456%2F%23p-2007653
MUWAT by Drew Estate,MUWAT Kentucky Fire Cured Sweets Ponies San Andres - PACK (50),50,65.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fmuwat-kentucky-fire-cured-sweets-ponies-san-andres%2F2022525%2F%23p-2022519
Herrera Esteli by Drew Estate,Herrera Esteli Habano Toro Especial - BOX (25),25,234.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fherrera-esteli-habano-toro-especial%2F2022258%2F%23p-2009824
La Perla Habana,La Perla Habana Black Pearl Rojo Belicoso - Box of 20,20,85.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fla-perla-habana-black-pearl-rojo-belicoso%2F2022204%2F%23p-2008346
Thompson,Thompson Filtered Cigars Hard Pack 5-Fer Natural Vanilla - Pack of 1000,1000,74.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fthompson-filtered-cigars-hard-pack-5fer-natural-filtered-vanilla%2F92473%2F%23p-2022067
Thompson,Thompson Filtered Cigars Hard Pack 6-Fer Natural Vanilla - Pack of 1200,1200,84.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fthompson-filtered-cigars-hard-pack-6-fer-natural-vanilla%2F86988%2F%23p-2022066
Thompson,Thompson Filtered Cigars Hard Pack 5-Fer Natural Filtered Menthol - Pack of 1000,1000,74.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fthompson-filtered-cigars-hard-pack-5fer-natural-filtered-menthol%2F69654%2F%23p-2022065
Thompson,Thompson Filtered Cigars Hard Pack 6-Fer Natural Filtered Menthol - Pack of 1200,1200,84.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fthompson-filtered-cigars-hard-pack-6-fer-natural-filtered-menthol%2F85356%2F%23p-2022062
Thompson,Thompson Filtered Cigars Hard Pack 5-Fer Natural Filtered Smooth - Pack of 1000,1000,74.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fthompson-filtered-cigars-hard-pack-5fer-natural-filtered-smooth%2F97363%2F%23p-2022064
Thompson,Thompson Filtered Cigars Hard Pack 6-Fer Natural Filtered Smooth - Pack of 1200,1200,84.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fthompson-filtered-cigars-hard-pack-6-fer-natural-filtered-smooth%2F85357%2F%23p-2022063
Thompson,Thompson Filtered Cigars Hard Pack 5-Fer Natural Full - Pack of 1000,1000,74.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fthompson-filtered-cigars-hard-pack-5fer-natural-full%2F2022061%2F%23p-2022060
Thompson,Thompson Filtered Cigars Hard Pack 6-Fer Natural Full - Pack of 1200,1200,84.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fthompson-filtered-cigars-hard-pack-6-fer-natural-full%2F85355%2F%23p-2022059
Thompson,Thompson Filtered Cigars Hard Pack 5-Fer Natural Cherry - Pack of 1000,1000,74.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fthompson-filtered-cigars-hard-pack-5fer-natural-cherry%2F2022058%2F%23p-2022057
Thompson,Thompson Filtered Cigars Hard Pack 6-Fer Natural Cherry - Pack of 1200,1200,84.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fthompson-filtered-cigars-hard-pack-6-fer-natural-cherry%2F86983%2F%23p-2022056
Dark Shark,Dark Shark Toro Connecticut Broadleaf - Pack of 20,20,49.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fdark-shark-toro-connecticut-broadleaf%2F2022055%2F%23p-2021292
Dark Shark,Dark Shark Churchill Connecticut Broadleaf - Pack of 20,20,54.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fdark-shark-churchill-connecticut-broadleaf%2F2022052%2F%23p-2021293
Diesel,Diesel Whiskey Row Gigante Habano - Box of 25,25,225.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fdiesel-whiskey-row-gigante-habano%2F100792%2F%23p-194281
Diesel,Diesel Whiskey Row Churchill Habano - Box of 25,25,219.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fdiesel-whiskey-row-churchill-habano%2F100791%2F%23p-194280
Diesel,Diesel Whiskey Row Toro Habano - Box of 25,25,205.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fdiesel-whiskey-row-toro-habano%2F100794%2F%23p-194283
Diesel,Diesel Unlimited D.5 Robusto Maduro - Box of 20,20,124.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fdiesel-unlimited-d-5-robusto-maduro%2F2022050%2F%23p-2009696
Diesel,Diesel Unlimited D.4 Robusto Maduro - Box of 20,20,114.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fdiesel-unlimited-d-4-robusto-maduro%2F2022049%2F%23p-2009695
Diesel,Diesel Unlimited D.6 Gordo Maduro - Box of 20,20,139.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fdiesel-unlimited-d-6-gordo-maduro%2F101041%2F%23p-194554
Diesel,Diesel Unlimited D.4 Robusto Habano - Box of 20,20,114.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fdiesel-unlimited-d-4-robusto-habano%2F2022048%2F%23p-2009654
Diesel,Diesel Unlimited D.X Belicoso Habano - Box of 20,20,134.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fdiesel-unlimited-d-x-belicoso-habano%2F101045%2F%23p-194558
Diesel,Diesel Unlimited D.5 Robusto Habano - Box of 20,20,124.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fdiesel-unlimited-d-5-habano-robusto%2F101038%2F%23p-194551
Diesel,Diesel Unlimited D.7 Presidente Habano - Box of 20,20,149.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fdiesel-unlimited-d7-presidente-habano%2F101042%2F%23p-194555
Ave Maria,Ave Maria St. George Habano - Box of 20,20,184.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fave-maria-st-george-habano-belicoso%2F2022013%2F%23p-2009117
Ave Maria,Ave Maria Knights Templar Habano - Box of 20,20,164.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fave-maria-knights-templar-habano-toro%2F2022012%2F%23p-2009116
Ave Maria,Ave Maria Clermont Habano - Box of 20,20,144.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fave-maria-clermont-habano-corona%2F2022011%2F%23p-2009115
Ave Maria,Ave Maria Barbarossa Habano - Box of 20,20,189.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fave-maria-barbarossa-habano-churchill%2F2022009%2F%23p-2009118
La Flor Dominicana,La Flor Dominicana 1994 20th Anniversary Conga Natural Robusto - Box of 20,20,181.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fla-flor-dominicana-1994-20th-anniversary-conga-natural-robusto%2F91440%2F%23p-184427
Cheyenne,Cheyenne Filtered Full Natural Peach 3-Fer - Pack of 600,600,49.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcheyenne-filtered-full-natural-peach-3-fer%2F101442%2F%23p-195017
Cheyenne,Cheyenne Filtered Full Natural Vanilla 3-Fer - Pack of 600,600,49.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcheyenne-filtered-full-natural-vanilla-3-fer%2F101443%2F%23p-195016
Thompson,Thompson USA Lonsdale - Box of 50,50,79.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fthompson-usa-lonsdale-natural-6-1-4-39-39-x44%2F66160%2F%23p-139493
Boveda,Boveda Humi-Pack 75% Humidity 100 Pack - Pack of 100,100,381.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fboveda-humipak-75-humidity-60-gram%2F82121%2F%23p-2006877
Boveda,Boveda Humi-Pack 75% Humidity 20 Pack - Pack of 20,20,68.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fboveda-humipak-75-humidity-60-gram%2F82121%2F%23p-2006879
Boveda,Boveda Humi-Pack 69% Humidity 100 Pack - Pack of 100,100,381.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fboveda-humi-pack-69-humidity-60-gram%2F82119%2F%23p-2006868
Boveda,Boveda Humi-Pack 69% Humidity 20 Pack - Pack of 20,20,68.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fboveda-humi-pack-69-humidity-60-gram%2F82119%2F%23p-2006870
Boveda,Boveda Humi-Pack 72% Humidity 100 Pack - Pack of 100,100,381.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fboveda-humi-pack-72-humidity-gram%2F82120%2F%23p-2006872
Boveda,Boveda Humi-Pack 72% Humidity 20 Pack - Pack of 20,20,68.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fboveda-humi-pack-72-humidity-gram%2F82120%2F%23p-179591
Boveda,Boveda Humi-Pack 65% Humidity 100 Pack - Pack of 100,100,381.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fboveda-humi-pack-65-humidity-60-gram%2F2021871%2F%23p-2006862
Boveda,Boveda Humi-Pack 65% Humidity 20 Pack - Pack of 20,20,68.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fboveda-humi-pack-65-humidity-60-gram%2F2021871%2F%23p-2006864
Boveda,Boveda Humi-Pack 62% Humidity 100 Pack - Pack of 100,100,449.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fboveda-humi-pack-62-humidity-60-gram%2F2021870%2F%23p-2006855
Boveda,Boveda Humi-Pack 62% Humidity 20 Pack - Pack of 20,20,78.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fboveda-humi-pack-62-humidity-60-gram%2F2021870%2F%23p-2006857
Flor De Filipinas,Flor De Filipinas Mini Cigarillo Java - Pack of 50,50,24.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fflor-de-filipinas-mini-cigarillo-java%2F69971%2F%23p-143857
Ole Shenandoah,Ole Shenandoah Cheroots - Appalachian Harvest - PACK (40),40,29.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fole-shenandoah-cheroots-appalachian-harvest%2F2021481%2F%23p-2010265
Ole Shenandoah,Ole Shenandoah Cheroots - Original - Pack of 40,40,29.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fole-shenandoah-cheroots-original%2F2021486%2F%23p-2010264
Ole Shenandoah,Ole Shenandoah Cheroots - Bootlegged - PACK (40),40,29.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fole-shenandoah-cheroots-bootlegged%2F2021483%2F%23p-2010266
Thompson,Thompson Uniques Natural - Pack of 20,20,64.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fthompson-uniques-gordo-natural%2F92924%2F%23p-185981
Iguana,Iguana Little Cigars Filtered Smooth Natural 5&#45;Fer - PACK (1000),1000,64.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Figuana-little-cigars-filtered-smooth-natural-5-fer%2F92493%2F%23p-185536
Captain Black,Captain Black Natural Filtered 2-Fer - PACK (400),400,87.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcaptain-black-natural-filtered-2-fer%2F93729%2F%23p-186753
Captain Black,Captain Black Sweets Natural Filtered Sweet 2-Fer - Pack of 400,400,87.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcaptain-black-sweets-natural-filtered-sweet-2-fer%2F93731%2F%23p-186755
Bahia,Bahia Brazil Torpedo - Pack of 20,20,77.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fbahia-brazil-torpedo-maduro%2F2020994%2F%23p-2007389
Bahia,Bahia Brazil Toro - Pack of 20,20,72.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fbahia-brazil-toro-maduro%2F2020992%2F%23p-2007387
Bahia,Bahia Brazil Robusto - Pack of 20,20,67.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fbahia-brazil-robusto-maduro%2F2020991%2F%23p-2007386
Bahia,Bahia Maduro Panchos - Pack of 20,20,62.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fbahia-maduro-panchos-connecticut-broadleaf%2F2020989%2F%23p-2007390
Diesel,Diesel Whiskey Row Robusto Habano - Box of 25,25,199.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fdiesel-whiskey-row-robusto-habano%2F100620%2F%23p-194231
Don Tomas,Don Tomas International Selection No. 1 Natural Lonsdale - Box of 25,25,89.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fdon-tomas-international-selection-no-1-natural-lonsdale%2F74311%2F%23p-140256
Davidoff,Davidoff Winston Churchill Robusto Habano - Box of 20,20,482.00 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fdavidoff-winston-churchill-robusto-habano%2F91921%2F%23p-184945
Odyssey,Odyssey Churchill Connecticut - Pack of 20,20,44.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fodyssey-churchill-connecticut%2F99103%2F%23p-192483
Davidoff,Davidoff Winston Churchill Churchill Habano - Box of 20,20,556.00 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fdavidoff-winston-churchill-churchill-habano%2F91917%2F%23p-184941
Clones,Clones Compares To Rocky Patel Edge &reg; Habano Toro - Pack of 20,20,67.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fclones-compares-to-rocky-patel-edge-habano-toro%2F100231%2F%23p-193650
Espinosa,Nicaraguan 90+ Rated Factory Overruns Toro Habano - Pack of 20,20,59.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fnicaraguan-90-rated-factory-overruns-toro-habano%2F100486%2F%23p-193908
Quorum,Quorum Shade Connecticut Robusto - Pack of 20,20,46.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fquorum-shade-connecticut-robusto%2F84771%2F%23p-177639
Cuban Mistakes,Cuban Mistakes Toro Sumatra - Pack of 50,50,89.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcuban-mistakes-toro-sumatra%2F68544%2F%23p-142279
La Perla Habana,La Perla Habana Cazadores Churchill Connecticut - Pack of 20,20,44.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fla-perla-habana-cazadores-churchill-connecticut%2F101007%2F%23p-194509
Clones,Clones Coffee Toro Natural - Pack of 20,20,49.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fclones-coffee-toro-natural%2F100732%2F%23p-194207
Don Osvaldo,Don Osvaldo Cheroot Maduro &#45; Bundle Of 100 - Pack of 100,100,59.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fdon-osvaldo-cheroot-maduro-bundle-of-100%2F90953%2F%23p-183938
Clones,Clones Hoyo EMS Double Corona Connecticut - Pack of 20,20,65.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fhoyo-clones-double-corona-ems%2F101471%2F%23p-195056
La Perla Habana,La Perla Habana Cazadores Toro Connecticut - Pack of 20,20,42.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fla-perla-habana-cazadores-toro-connecticut%2F101009%2F%23p-194511
Clones,Clones Compares To Rocky Patel Edge &reg; Sumatra Toro - Pack of 20,20,67.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fclones-compares-to-rocky-patel-edge-sumatra-toro%2F100232%2F%23p-193651
Honduran Short Run,Honduran Short Run Toro Sumatra - Pack of 20,20,46.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fhonduran-short-run-toro-sumatra%2F91255%2F%23p-184216
Ave Maria,Ave Maria Crusader - BOX (20),20,154.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fave-maria-crusader-habano-robusto%2F100496%2F%23p-2009114
Clones,Clones Compare To Rocky Patel Vintage 99 &reg; Robusto Connecticut - Pack of 20,20,67.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fclones-compare-to-rocky-patel-vintage-99-robusto-connecticut%2F98964%2F%23p-192384
Clones,Clones Coffee Torpedo Natural - Pack of 20,20,52.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fclones-coffee-torpedo-natural%2F100733%2F%23p-194208
Factory Throw-Outs,Factory Throwouts No. 49 Sun Grown Robusto - Pack of 20,20,34.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Ffactory-throwouts-no-49-sun-grown-robusto%2F76024%2F%23p-166775
Odyssey,Odyssey Toro Connecticut - Pack of 20,20,41.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fodyssey-toro-connecticut%2F99104%2F%23p-192484
Clones,Clones Hoyo Rothshild Maduro - Pack of 20,20,49.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fhoyo-clones-rothschild-maduro%2F101474%2F%23p-195059
Honduran Short Run,Honduran Short Run Robusto Sumatra - Pack of 20,20,44.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fhonduran-short-run-robusto-sumatra%2F89596%2F%23p-182529
Clones,Clones Compares To Rocky Patel Edge &reg; Corojo Toro - Pack of 20,20,67.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fclones-compares-to-rocky-patel-edge-corojo-toro%2F100230%2F%23p-193649
Honduran Short Run,Honduran Short Run Robusto Maduro - Pack of 20,20,44.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fhonduran-short-run-robusto-maduro%2F91253%2F%23p-184214
Cuban Rounds,Cuban Rounds Churchill Maduro - Pack of 20,20,47.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcuban-rounds-churchill-maduro%2F96683%2F%23p-190168
Clones,Clones Hoyo EMS Double Corona Maduro - Pack of 20,20,65.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fhoyo-clones-double-corona-maduro%2F101472%2F%23p-195057
Factory Fresh,Factory Fresh Torpedo Maduro - Box of 50,50,48.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Ffactory-fresh-torpedo-maduro%2F85966%2F%23p-178853
Punch,Punch Gran Puro Rancho Sun Grown - Box of 25,25,184.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fpunch-gran-puro-rancho-sun-grown-robusto%2F68044%2F%23p-141726
Dark Domain,Dark Domain Gordo Connecticut Toro - Box of 20,20,81.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fdark-domain-gordo-connecticut%2F94143%2F%23p-187193
Escudo Cubano,Escudo Cubano 20 Minutos Rothschild Connecticut - Box of 20,20,44.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fescudo-cubano-20-minutos-rothschild-connecticut%2F92937%2F%23p-185994
Caldwell,Caldwell Blind Man's Bluff Robusto Connecticut - Box of 20,20,183.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcaldwell-blind-mans-bluff-robusto-connecticut%2F97903%2F%23p-191362
Joya de Nicaragua,Joya De Nicaragua Black Robusto San Andres - Box of 20,20,138.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fjoya-de-nicaragua-black-robusto-san-andres%2F96302%2F%23p-189783
Charter Oak,Charter Oak Rothschild Maduro - Box of 20,20,121.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcharter-oak-rothschild-maduro%2F100155%2F%23p-193576
Backwoods,Backwoods Cigarillo Maduro Honey Berry 2-Fer - Pack of 80,80,78.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fbackwoods-cigarillo-maduro-honey-berry-2-fer%2F88369%2F%23p-181261
Man O' War,Man O' War Double Corona Habano - Box of 22,22,189.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fman-o-war-double-corona-habano%2F101185%2F%23p-194703
Cohiba,Cohiba Blue Churchill Honduran - Box of 20,20,252.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcohiba-blue-churchill-honduran%2F98415%2F%23p-191851
Dark Domain,Dark Domain Gordo Maduro - Box of 20,20,81.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fdark-domain-gordo-maduro%2F93333%2F%23p-186316
Antonio Fermin,Antonio Fermin 2-Fer Lonsdale Natural - Pack of 40,40,36.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fantonio-fermin-2-fer-lonsdale-natural%2F67802%2F%23p-141433
Camacho,Camacho Ecuador Robusto Habano - Box of 20,20,176.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcamacho-ecuador-robusto-habano%2F91457%2F%23p-184450
Thompson Explorer,Thompson Explorer Flavors Habano Coffee - Box of 50,50,63.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fthompson-explorer-flavors-robusto-habano-coffee%2F92213%2F%23p-185241
